path	file_type	legacy_milestone	production_module_category	include_in_commit	reason	file_size	safe_for_github
reports/planA_k_full_m2_5_production/00_FULL_M2_5_PRODUCTION_SUMMARY.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	2800	yes
reports/planA_k_full_m2_5_production/00_prerun_guard.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	7185	yes
reports/planA_k_full_m2_5_production/00_prerun_guard.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	1344	yes
reports/planA_k_full_m2_5_production/01_postrun_validation.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	19844	yes
reports/planA_k_full_m2_5_production/01_postrun_validation.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	5179	yes
reports/planA_k_full_m2_5_production/01_postrun_validation.tsv	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	4126	yes
reports/planA_k_full_m2_5_qc/00_FULL_M2_5_QC_SUMMARY.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	10950	yes
reports/planA_k_full_m2_5_qc/00_FULL_M2_5_QC_SUMMARY.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	1287	yes
reports/planA_k_full_m2_5_qc/01_file_inventory.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	5508	yes
reports/planA_k_full_m2_5_qc/01_file_inventory.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	1203	yes
reports/planA_k_full_m2_5_qc/01_file_inventory.tsv	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	2094	yes
reports/planA_k_full_m2_5_qc/02_metaniche_count_by_slice_time.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	19653	yes
reports/planA_k_full_m2_5_qc/02_metaniche_count_by_slice_time.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	4818	yes
reports/planA_k_full_m2_5_qc/02_metaniche_count_by_slice_time.tsv	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	3759	yes
reports/planA_k_full_m2_5_qc/03_anchor_per_metaniche_qc.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	53368	yes
reports/planA_k_full_m2_5_qc/03_anchor_per_metaniche_qc.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	15404	yes
reports/planA_k_full_m2_5_qc/03_anchor_per_metaniche_qc.tsv	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	9254	yes
reports/planA_k_full_m2_5_qc/04_coordinate_compactness_qc.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	34353	yes
reports/planA_k_full_m2_5_qc/04_coordinate_compactness_qc.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	10376	yes
reports/planA_k_full_m2_5_qc/04_coordinate_compactness_qc.tsv	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	8404	yes
reports/planA_k_full_m2_5_qc/05_feature_centroid_qc.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	155494	yes
reports/planA_k_full_m2_5_qc/05_feature_centroid_qc.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	303	yes
reports/planA_k_full_m2_5_qc/05_feature_centroid_qc.tsv	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	51458	yes
reports/planA_k_full_m2_5_qc/06_rare_state_preservation_qc.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	55402	yes
reports/planA_k_full_m2_5_qc/06_rare_state_preservation_qc.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	1848	yes
reports/planA_k_full_m2_5_qc/06_rare_state_preservation_qc.tsv	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	12701	yes
reports/planA_k_full_m2_5_qc/07_d35_specific_qc.json	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	2108	yes
reports/planA_k_full_m2_5_qc/07_d35_specific_qc.md	report	M2.5	Stable M0-M2.5 backbone	no	small source, test, doc, config, or curated report	1187	yes
reports/planA_k_full_m2_5_qc/08_kmix_A_readiness_decision.json	report	M2.5	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	1455	yes
reports/planA_k_full_m2_5_qc/08_kmix_A_readiness_decision.md	report	M2.5	Corrected feature-only Kmix_A / kernel assembly	no	small source, test, doc, config, or curated report	794	yes
reports/planA_k_full_macrostate_annotation/00_FULL_MACROSTATE_ANNOTATION_SUMMARY.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	19143	yes
reports/planA_k_full_macrostate_annotation/00_FULL_MACROSTATE_ANNOTATION_SUMMARY.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	4947	yes
reports/planA_k_full_macrostate_annotation/00_preflight.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	12478	yes
reports/planA_k_full_macrostate_annotation/00_preflight.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2564	yes
reports/planA_k_full_macrostate_annotation/01_input_inventory.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	4953	yes
reports/planA_k_full_macrostate_annotation/01_input_inventory.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2324	yes
reports/planA_k_full_macrostate_annotation/01_input_inventory.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2340	yes
reports/planA_k_full_macrostate_annotation/02_k6_macrostate_technical_summary.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	8474	yes
reports/planA_k_full_macrostate_annotation/02_k6_macrostate_technical_summary.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	1017	yes
reports/planA_k_full_macrostate_annotation/02_k6_macrostate_technical_summary.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	4841	yes
reports/planA_k_full_macrostate_annotation/03_triviality_and_d35_caution.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	13181	yes
reports/planA_k_full_macrostate_annotation/03_triviality_and_d35_caution.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	3158	yes
reports/planA_k_full_macrostate_annotation/03_triviality_and_d35_caution.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2536	yes
reports/planA_k_full_macrostate_annotation/04_feature_composition_annotation.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	6786	yes
reports/planA_k_full_macrostate_annotation/04_feature_composition_annotation.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	5760	yes
reports/planA_k_full_macrostate_annotation/04_feature_composition_annotation.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	5428	yes
reports/planA_k_full_macrostate_annotation/05_technical_role_hypotheses.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2949	yes
reports/planA_k_full_macrostate_annotation/05_technical_role_hypotheses.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	1621	yes
reports/planA_k_full_macrostate_annotation/05_technical_role_hypotheses.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	1292	yes
reports/planA_k_full_macrostate_annotation/06_figure_manifest.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	918	yes
reports/planA_k_full_macrostate_annotation/06_figure_manifest.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	752	yes
reports/planA_k_full_macrostate_annotation/07_tiny_vs_full_comparison.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	520	yes
reports/planA_k_full_macrostate_annotation/07_tiny_vs_full_comparison.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	456	yes
reports/planA_k_full_macrostate_annotation/08_darlin_nichefate_implication.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	424	no
reports/planA_k_full_macrostate_annotation/08_darlin_nichefate_implication.md	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	401	no
reports/planA_k_full_macrostate_annotation/figures/d35_fraction_barplot.png	generated	M4E	Macrostate annotation	no	figure binary indexed only for this update	29291	no
reports/planA_k_full_macrostate_annotation/figures/macrostate_size_barplot.png	generated	M4E	Macrostate annotation	no	figure binary indexed only for this update	29644	no
reports/planA_k_full_macrostate_annotation/figures/membership_confidence_histogram.png	generated	M4E	Macrostate annotation	no	figure binary indexed only for this update	28797	no
reports/planA_k_full_macrostate_annotation/figures/slice_composition_heatmap.png	generated	M4E	Macrostate annotation	no	figure binary indexed only for this update	45553	no
reports/planA_k_full_macrostate_annotation/figures/spatial_scatter_macrostate.png	generated	M4E	Macrostate annotation	no	figure binary indexed only for this update	213817	no
reports/planA_k_full_macrostate_annotation/figures/timepoint_composition_stacked_barplot.png	generated	M4E	Macrostate annotation	no	figure binary indexed only for this update	39080	no
reports/planA_k_full_macrostate_annotation_feature_only/00_CORRECTED_FULL_MACROSTATE_ANNOTATION_SUMMARY.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	20676	yes
reports/planA_k_full_macrostate_annotation_feature_only/00_CORRECTED_FULL_MACROSTATE_ANNOTATION_SUMMARY.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	6061	yes
reports/planA_k_full_macrostate_annotation_feature_only/00_FULL_MACROSTATE_ANNOTATION_SUMMARY.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	21020	yes
reports/planA_k_full_macrostate_annotation_feature_only/00_FULL_MACROSTATE_ANNOTATION_SUMMARY.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	5344	yes
reports/planA_k_full_macrostate_annotation_feature_only/00_preflight.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	13240	yes
reports/planA_k_full_macrostate_annotation_feature_only/00_preflight.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2629	yes
reports/planA_k_full_macrostate_annotation_feature_only/01_input_inventory.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	5005	yes
reports/planA_k_full_macrostate_annotation_feature_only/01_input_inventory.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2376	yes
reports/planA_k_full_macrostate_annotation_feature_only/01_input_inventory.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2392	yes
reports/planA_k_full_macrostate_annotation_feature_only/02_k6_macrostate_technical_summary.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	8470	yes
reports/planA_k_full_macrostate_annotation_feature_only/02_k6_macrostate_technical_summary.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	1018	yes
reports/planA_k_full_macrostate_annotation_feature_only/02_k6_macrostate_technical_summary.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	4837	yes
reports/planA_k_full_macrostate_annotation_feature_only/03_triviality_and_d35_caution.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	13225	yes
reports/planA_k_full_macrostate_annotation_feature_only/03_triviality_and_d35_caution.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	3241	yes
reports/planA_k_full_macrostate_annotation_feature_only/03_triviality_and_d35_caution.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2579	yes
reports/planA_k_full_macrostate_annotation_feature_only/04_feature_composition_annotation.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	6782	yes
reports/planA_k_full_macrostate_annotation_feature_only/04_feature_composition_annotation.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	5756	yes
reports/planA_k_full_macrostate_annotation_feature_only/04_feature_composition_annotation.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	5424	yes
reports/planA_k_full_macrostate_annotation_feature_only/05_technical_role_hypotheses.json	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	2980	yes
reports/planA_k_full_macrostate_annotation_feature_only/05_technical_role_hypotheses.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	1604	yes
reports/planA_k_full_macrostate_annotation_feature_only/05_technical_role_hypotheses.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	1264	yes
reports/planA_k_full_macrostate_annotation_feature_only/06_figure_manifest.md	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	996	yes
reports/planA_k_full_macrostate_annotation_feature_only/06_figure_manifest.tsv	report	M4E	Macrostate annotation	no	small source, test, doc, config, or curated report	830	yes
